,0,1,2,3,4,5,6,7,8,9,10,11,Target
48,21884010.0,171.0399932861328,171.38999938964844,169.63999938964844,16041550.0,170.2899932861328,170.55999755859375,169.55999755859375,25047130.0,170.77999877929688,173.6999969482422,170.77999877929688,173.36000061035156
49,44453232.0,167.1699981689453,168.6199951171875,166.75999450683594,85957048.0,166.0,166.8000030517578,160.10000610351562,72215320.0,159.10000610351562,163.8800048828125,156.0,154.8300018310547
50,26060430.0,159.25999450683594,161.27000427246094,159.11000061035156,39636192.0,159.89999389648438,160.0,154.6300048828125,26208970.0,156.60000610351562,158.57000732421875,156.07000732421875,159.32000732421875
51,25668330.0,199.4600067138672,201.3699951171875,198.55999755859375,28865310.0,199.5399932861328,203.3800048828125,198.61000061035156,24185530.0,203.1199951171875,204.14999389648438,202.52000427246094,202.8300018310547
52,80742464.0,98.68000030517578,100.12999725341797,96.43000030517578,70722000.0,98.55000305175781,99.11000061035156,96.76000213623047,49687872.0,98.97000122070312,99.05999755859375,97.33999633789062,100.55000305175781
53,35454232.0,105.93000030517578,107.6500015258789,105.13999938964844,32345430.0,105.25,107.29000091552734,105.20999908447266,25686350.0,106.4800033569336,107.06999969482422,105.9000015258789,105.47000122070312
54,42009832.0,94.16000366210938,95.20999908447266,93.88999938964844,30417880.0,94.63999938964844,94.63999938964844,93.56999969482422,31834020.0,94.63999938964844,95.43000030517578,94.5199966430664,95.87000274658203
55,19046600.0,186.07000732421875,188.4600067138672,186.0,17014490.0,188.0,188.91000366210938,186.36000061035156,18083080.0,187.19000244140625,187.80999755859375,186.1300048828125,188.0
56,26170690.0,140.0,140.27999877929688,138.75999450683594,21555370.0,138.77999877929688,139.8300018310547,138.58999633789062,21229890.0,139.3699951171875,139.77000427246094,138.60000610351562,139.05999755859375
57,15603520.0,156.05999755859375,158.0,155.10000610351562,16861450.0,155.97000122070312,156.97999572753906,155.75,16380570.0,156.35000610351562,157.3699951171875,155.72999572753906,156.72999572753906
58,25058280.0,101.91000366210938,102.91000366210938,101.77999877929688,40026248.0,103.95999908447266,105.18000030517578,103.8499984741211,38236728.0,104.61000061035156,106.30999755859375,104.58999633789062,105.5199966430664
59,41365600.0,125.02999877929688,125.76000213623047,124.31999969482422,31695870.0,126.04000091552734,126.37000274658203,125.04000091552734,33559768.0,125.72000122070312,127.1500015258789,125.58000183105469,127.73999786376953
60,26330070.0,157.5,157.88999938964844,155.11000061035156,21564890.0,158.22999572753906,160.0,158.02000427246094,19376940.0,159.07000732421875,160.47000122070312,158.8800048828125,160.42999267578125
61,30149410.0,218.10000610351562,219.17999267578125,215.11000061035156,25682700.0,216.8000030517578,217.19000244140625,214.02999877929688,18965930.0,214.10000610351562,216.36000061035156,213.83999633789062,214.64999389648438
62,56544248.0,282.0,290.82000732421875,281.2300109863281,71686208.0,263.75,278.0899963378906,263.0,71322520.0,277.1400146484375,286.44000244140625,269.3699951171875,277.3900146484375
63,35907768.0,151.77999877929688,153.9199981689453,151.69000244140625,25402270.0,153.8000030517578,154.72000122070312,153.5399932861328,21983410.0,153.88999938964844,154.27999877929688,152.6999969482422,153.2100067138672
64,27393660.0,175.02999877929688,175.38999938964844,174.08999633789062,23451420.0,174.8699951171875,175.4199981689453,173.25,20848660.0,174.1699981689453,176.02000427246094,174.10000610351562,174.67999267578125
65,23495990.0,320.0,324.57000732421875,320.0,25141490.0,322.6300048828125,324.6499938964844,318.2099914550781,32426420.0,318.6199951171875,320.45001220703125,310.5,297.260009765625
66,24413480.0,234.89999389648438,238.1300048828125,234.6699981689453,23040480.0,236.38999938964844,237.64999389648438,234.8800048828125,19286690.0,233.3699951171875,235.24000549316406,233.1999969482422,235.08999633789062
67,17841920.0,202.8300018310547,204.94000244140625,202.33999633789062,23286380.0,204.42999267578125,207.75,203.89999389648438,17427570.0,207.36000061035156,208.47999572753906,207.0500030517578,206.8300018310547
68,46594220.0,113.66999816894531,115.37000274658203,113.66000366210938,50278032.0,113.37999725341797,114.18000030517578,112.5199966430664,35678360.0,113.62999725341797,114.72000122070312,113.30000305175781,113.25
69,14669140.0,192.89999389648438,194.9600067138672,192.1699981689453,26551000.0,196.0500030517578,200.2899932861328,195.2100067138672,21124240.0,199.67999267578125,199.8800048828125,197.30999755859375,200.3699951171875
70,33674960.0,165.6699981689453,166.3300018310547,161.22000122070312,28331540.0,162.6199951171875,165.4199981689453,162.41000366210938,27850370.0,164.1199951171875,165.72999572753906,163.3699951171875,164.0
71,68388840.0,93.98999786376953,94.72000122070312,92.51000213623047,47844488.0,93.97000122070312,94.08000183105469,92.4000015258789,56770080.0,94.19999694824219,95.73999786376953,93.68000030517578,95.19999694824219
72,60784920.0,108.88999938964844,108.94999694824219,106.94000244140625,32340620.0,107.87999725341797,108.0,106.2300033569336,30576980.0,106.63999938964844,108.08999633789062,106.05999755859375,106.93000030517578
73,29377270.0,258.30999755859375,259.5299987792969,256.2900085449219,16810390.0,261.07000732421875,263.30999755859375,260.67999267578125,18661340.0,263.7900085449219,265.8900146484375,262.7300109863281,267.4800109863281
74,57717872.0,115.29000091552734,119.25,115.11000061035156,32063100.0,118.9800033569336,119.86000061035156,117.80999755859375,34275420.0,117.5199966430664,118.5999984741211,116.86000061035156,117.63999938964844
75,21162560.0,210.16000366210938,210.4499969482422,207.1999969482422,20059570.0,206.42999267578125,206.97999572753906,204.22000122070312,19216820.0,208.38999938964844,209.47999572753906,207.32000732421875,212.0
76,46026600.0,102.37000274658203,103.75,101.37000274658203,35890740.0,102.38999938964844,102.83000183105469,100.95999908447266,31538710.0,100.77999877929688,101.76000213623047,100.4000015258789,101.30999755859375
77,41678680.0,173.49000549316406,174.49000549316406,168.3000030517578,61759000.0,165.0,170.08999633789062,163.3300018310547,45968040.0,171.66000366210938,171.7899932861328,167.0,170.39999389648438
78,79356008.0,96.19999694824219,97.70999908447266,95.36000061035156,52960808.0,98.41000366210938,98.6500015258789,95.5,72274304.0,95.0999984741211,98.19000244140625,93.41999816894531,97.05999755859375
79,31306390.0,178.61000061035156,179.5800018310547,177.41000366210938,27052000.0,177.3000030517578,177.77999877929688,176.60000610351562,32395870.0,177.3000030517578,179.44000244140625,176.82000732421875,177.25
80,38885512.0,179.10000610351562,180.47999572753906,178.16000366210938,37568080.0,179.25999450683594,180.6199951171875,178.0500030517578,48706168.0,178.5399932861328,179.77999877929688,172.66000366210938,172.8000030517578
81,95497904.0,156.86000061035156,158.16000366210938,149.6300048828125,37169232.0,148.14999389648438,151.5500030517578,146.58999633789062,58133848.0,148.3000030517578,157.22999572753906,146.72000122070312,155.83999633789062
82,34380632.0,360.70001220703125,365.0,357.57000732421875,51314208.0,364.4100036621094,365.32000732421875,353.0199890136719,32661520.0,353.25,362.1700134277344,351.2799987792969,360.0799865722656
83,24592460.0,207.36000061035156,209.10000610351562,206.6699981689453,25864510.0,207.6999969482422,210.9499969482422,207.6999969482422,20679270.0,210.16000366210938,210.55999755859375,208.25999450683594,209.22000122070312
84,25328680.0,109.0999984741211,109.37000274658203,108.33999633789062,21918340.0,109.2300033569336,109.5999984741211,109.0199966430664,25108890.0,108.7699966430664,109.69000244140625,108.36000061035156,108.86000061035156
85,23985960.0,170.32000732421875,173.07000732421875,169.5,31123000.0,175.49000549316406,179.1199951171875,175.35000610351562,32416800.0,180.0,182.6699981689453,179.3699951171875,182.25
86,57977088.0,221.3800048828125,222.55999755859375,217.47000122070312,19419650.0,218.9499969482422,219.83999633789062,217.64999389648438,31434370.0,221.02999877929688,222.49000549316406,217.19000244140625,218.5500030517578
87,20191840.0,203.30999755859375,204.38999938964844,201.7100067138672,17595210.0,202.4499969482422,204.0,202.1999969482422,16947420.0,204.08999633789062,205.8699951171875,204.0,204.58999633789062
88,22367480.0,237.52000427246094,240.99000549316406,237.32000732421875,22684000.0,241.16000366210938,242.1999969482422,239.6199951171875,19932550.0,242.10000610351562,243.24000549316406,241.22000122070312,244.50999450683594
89,68171936.0,154.8300018310547,163.72000122070312,154.0,51467440.0,163.08999633789062,163.39999389648438,159.07000732421875,54145928.0,160.2899932861328,161.0,155.02999877929688,157.07000732421875
90,35034408.0,213.44000244140625,217.9499969482422,213.16000366210938,30149410.0,218.10000610351562,219.17999267578125,215.11000061035156,25682700.0,216.8000030517578,217.19000244140625,214.02999877929688,214.10000610351562
91,45765968.0,289.9599914550781,294.5299987792969,288.3500061035156,60154180.0,286.25,299.0,285.8500061035156,33391990.0,289.1700134277344,293.69000244140625,286.32000732421875,295.05999755859375
92,25674500.0,147.1699981689453,148.27999877929688,145.3800048828125,24725210.0,145.00999450683594,146.16000366210938,143.6199951171875,22052920.0,144.49000549316406,146.11000061035156,143.16000366210938,144.7100067138672
93,42288792.0,95.91999816894531,96.3499984741211,94.0999984741211,49979700.0,93.79000091552734,94.72000122070312,92.58999633789062,40323020.0,94.19000244140625,94.5,93.01000213623047,95.0199966430664
94,99202400.0,112.94999694824219,117.44000244140625,112.0999984741211,52828888.0,115.97000122070312,116.5,114.12000274658203,38610120.0,114.58000183105469,116.25,114.5,116.52999877929688
95,21895020.0,154.0,154.24000549316406,153.30999755859375,20118620.0,153.4199981689453,154.42999267578125,153.3300018310547,24452750.0,153.97000122070312,154.1699981689453,152.3800048828125,153.1699981689453
96,85957048.0,166.0,166.8000030517578,160.10000610351562,72215320.0,159.10000610351562,163.8800048828125,156.0,68171936.0,154.8300018310547,163.72000122070312,154.0,163.08999633789062
97,44866280.0,159.8699951171875,159.9600067138672,157.91000366210938,23637310.0,158.99000549316406,159.39999389648438,158.08999633789062,48846060.0,158.47000122070312,160.97000122070312,158.0,160.11000061035156
98,80151376.0,281.1000061035156,286.0,272.9599914550781,106721200.0,257.260009765625,278.4100036621094,256.3699951171875,85349344.0,282.2799987792969,301.44000244140625,277.7200012207031,303.6700134277344
99,45941752.0,176.72999572753906,181.2899932861328,174.92999267578125,41523580.0,182.66000366210938,182.8000030517578,177.6999969482422,39424260.0,180.2899932861328,180.3300018310547,177.02999877929688,184.4600067138672
100,24431920.0,210.6199951171875,212.72999572753906,210.02999877929688,26919530.0,210.8800048828125,213.35000610351562,210.32000732421875,21564750.0,212.99000549316406,213.64999389648438,211.60000610351562,213.19000244140625
101,31714820.0,116.77999877929688,118.16000366210938,116.47000122070312,33420290.0,117.94999694824219,119.43000030517578,117.94000244140625,24432660.0,118.7699966430664,119.37999725341797,118.30000305175781,118.73999786376953
102,36464528.0,98.69999694824219,100.12999725341797,98.5999984741211,23766360.0,99.55999755859375,100.0,99.33999633789062,26219110.0,100.0,100.45999908447266,99.73999786376953,99.83000183105469
103,20059570.0,206.42999267578125,206.97999572753906,204.22000122070312,19216820.0,208.38999938964844,209.47999572753906,207.32000732421875,23946880.0,212.0,213.97000122070312,211.50999450683594,214.0500030517578
104,24332120.0,173.91000366210938,175.25,173.60000610351562,24358920.0,174.66000366210938,176.24000549316406,174.3300018310547,29422610.0,175.11000061035156,176.10000610351562,173.13999938964844,175.11000061035156
105,22163280.0,135.10000610351562,135.8300018310547,135.10000610351562,24487200.0,136.22999572753906,136.75,135.97999572753906,20769030.0,136.42999267578125,137.1199951171875,136.11000061035156,137.3800048828125
106,21910700.0,320.75,323.44000244140625,318.92999267578125,26122800.0,324.6600036621094,326.20001220703125,322.29998779296875,21890090.0,324.3900146484375,325.6199951171875,320.7799987792969,323.3500061035156
107,21785180.0,169.7100067138672,171.25999450683594,169.3800048828125,24603320.0,171.25,171.6999969482422,169.75,18958570.0,169.7100067138672,171.44000244140625,169.49000549316406,171.19000244140625
108,20544600.0,177.80999755859375,178.82000732421875,176.8800048828125,34693280.0,174.9499969482422,175.38999938964844,172.66000366210938,65270952.0,170.60000610351562,171.22000122070312,165.42999267578125,166.83999633789062
109,32063100.0,118.9800033569336,119.86000061035156,117.80999755859375,34275420.0,117.5199966430664,118.5999984741211,116.86000061035156,46301928.0,117.63999938964844,117.69000244140625,115.08000183105469,116.04000091552734
110,50901380.0,107.70999908447266,107.80999755859375,104.08000183105469,32230590.0,106.56999969482422,107.68000030517578,106.16000366210938,58724080.0,106.69999694824219,110.2300033569336,106.5999984741211,109.80999755859375
111,59029400.0,116.9000015258789,118.06999969482422,116.05999755859375,45179400.0,116.37000274658203,117.41999816894531,115.20999908447266,32461350.0,116.26000213623047,116.81999969482422,115.6500015258789,115.19999694824219
112,29491910.0,163.75,164.25,160.55999755859375,21610300.0,162.7100067138672,162.99000549316406,160.52000427246094,21905160.0,162.08999633789062,162.24000549316406,160.36000061035156,160.86000061035156
113,26729940.0,163.63999938964844,164.52000427246094,163.47999572753906,16564340.0,164.8000030517578,164.94000244140625,163.6300048828125,29491910.0,163.75,164.25,160.55999755859375,162.7100067138672
114,21673390.0,208.4600067138672,210.63999938964844,208.44000244140625,33935720.0,208.75999450683594,210.16000366210938,207.30999755859375,69281360.0,216.4199981689453,221.3699951171875,211.3000030517578,213.89999389648438
115,25897340.0,207.86000061035156,208.5500030517578,203.52999877929688,15957630.0,204.10000610351562,205.72000122070312,203.32000732421875,21007650.0,208.5,209.32000732421875,206.66000366210938,210.16000366210938
116,55583140.0,105.75,105.8499984741211,102.41000366210938,68384272.0,100.55999755859375,102.37000274658203,99.87000274658203,80742464.0,98.68000030517578,100.12999725341797,96.43000030517578,98.55000305175781
117,16365720.0,191.77999877929688,191.8000030517578,189.92999267578125,20182050.0,189.69000244140625,192.5500030517578,189.69000244140625,20670830.0,191.77999877929688,192.42999267578125,190.1699981689453,190.67999267578125
118,40984540.0,168.38999938964844,169.9199981689453,164.94000244140625,36778560.0,168.07000732421875,173.10000610351562,166.44000244140625,39824200.0,173.67999267578125,175.14999389648438,166.9199981689453,167.25
119,18969700.0,159.77999877929688,160.8699951171875,159.22999572753906,16252850.0,160.4199981689453,160.7100067138672,159.60000610351562,42357420.0,156.75,157.0800018310547,155.02000427246094,156.61000061035156
120,19217810.0,153.72999572753906,154.35000610351562,153.02999877929688,21895020.0,154.0,154.24000549316406,153.30999755859375,20118620.0,153.4199981689453,154.42999267578125,153.3300018310547,153.97000122070312
121,28010430.0,107.5199966430664,108.37000274658203,107.16000366210938,26296260.0,108.2300033569336,108.94000244140625,108.01000213623047,23839880.0,108.70999908447266,108.9000015258789,107.76000213623047,108.5199966430664
122,40622912.0,149.55999755859375,151.82000732421875,148.52000427246094,45034368.0,151.2899932861328,154.52999877929688,149.6300048828125,35661200.0,152.5,153.97000122070312,150.86000061035156,152.8800048828125
123,23946880.0,212.0,213.97000122070312,211.50999450683594,19362290.0,214.0500030517578,214.4199981689453,212.50999450683594,27309400.0,214.83999633789062,216.44000244140625,211.07000732421875,213.86000061035156
124,34121240.0,226.22999572753906,227.35000610351562,221.3000030517578,37418912.0,221.85000610351562,225.3699951171875,220.7100067138672,39194720.0,220.9499969482422,221.85000610351562,216.47000122070312,218.00999450683594
125,24518850.0,175.47999572753906,177.1199951171875,175.07000732421875,32130360.0,177.9600067138672,180.0,177.38999938964844,32191070.0,180.2899932861328,182.38999938964844,180.2100067138672,182.58999633789062
126,27054320.0,111.43000030517578,112.47000122070312,111.38999938964844,28507780.0,110.77999877929688,112.02999877929688,110.06999969482422,36151448.0,111.5999984741211,112.19999694824219,110.2699966430664,110.37000274658203
127,32340620.0,107.87999725341797,108.0,106.2300033569336,30576980.0,106.63999938964844,108.08999633789062,106.05999755859375,31416910.0,106.93000030517578,106.93000030517578,105.5199966430664,105.01000213623047
128,14026670.0,175.10000610351562,175.5,174.64999389648438,20591090.0,175.0500030517578,175.0800018310547,173.33999633789062,26387240.0,174.3000030517578,174.8699951171875,171.86000061035156,172.6300048828125
129,26604140.0,157.0500030517578,157.2100067138672,155.02000427246094,20514810.0,156.07000732421875,157.39999389648438,155.69000244140625,21827400.0,157.05999755859375,158.9199981689453,156.6699981689453,158.60000610351562
130,37034520.0,110.37000274658203,110.94000244140625,109.02999877929688,26481320.0,109.16999816894531,110.08999633789062,108.8499984741211,34113880.0,110.0,110.02999877929688,108.25,109.5
131,16367780.0,156.72999572753906,157.27999877929688,156.41000366210938,24093300.0,157.89999389648438,160.0,157.64999389648438,18969700.0,159.77999877929688,160.8699951171875,159.22999572753906,160.4199981689453
132,17223790.0,154.97000122070312,155.49000549316406,154.55999755859375,16243080.0,155.80999755859375,156.72999572753906,155.49000549316406,15603520.0,156.05999755859375,158.0,155.10000610351562,155.97000122070312
133,48079328.0,116.0999984741211,116.5199966430664,114.68000030517578,68176944.0,114.08000183105469,114.3499984741211,111.62999725341797,127246600.0,110.43000030517578,111.9000015258789,105.6500015258789,94.87000274658203
134,26538700.0,110.9800033569336,111.45999908447266,109.55000305175781,30790930.0,108.52999877929688,110.25,108.11000061035156,32361930.0,110.08000183105469,110.51000213623047,109.45999908447266,110.30999755859375
135,30386830.0,112.7300033569336,112.75,111.44000244140625,32970790.0,110.81999969482422,112.44999694824219,110.68000030517578,44434220.0,111.29000091552734,111.5199966430664,109.55999755859375,110.93000030517578
136,18798250.0,151.8000030517578,153.83999633789062,151.8000030517578,15649120.0,153.35000610351562,153.92999267578125,153.05999755859375,32429770.0,153.75,153.99000549316406,147.3000030517578,149.88999938964844
137,92683032.0,264.8900146484375,279.9200134277344,252.9499969482422,80605872.0,241.9499969482422,259.0799865722656,240.0,81013968.0,247.50999450683594,257.6099853515625,238.39999389648438,239.77000427246094
138,27215770.0,163.8000030517578,163.88999938964844,162.61000061035156,26729940.0,163.63999938964844,164.52000427246094,163.47999572753906,16564340.0,164.8000030517578,164.94000244140625,163.6300048828125,163.75
139,30953760.0,171.8000030517578,173.9499969482422,171.7100067138672,33772048.0,173.6699981689453,175.64999389648438,173.5399932861328,37353672.0,176.35000610351562,179.38999938964844,176.2100067138672,179.10000610351562
140,32226670.0,224.8000030517578,226.4199981689453,222.86000061035156,39763300.0,220.0,220.7899932861328,217.02000427246094,21158140.0,217.72999572753906,220.1300048828125,217.55999755859375,219.9600067138672
141,35421312.0,145.1300048828125,147.16000366210938,145.11000061035156,25674500.0,147.1699981689453,148.27999877929688,145.3800048828125,24725210.0,145.00999450683594,146.16000366210938,143.6199951171875,144.49000549316406
142,17916260.0,244.50999450683594,244.8000030517578,241.80999755859375,18369300.0,243.16000366210938,246.72999572753906,242.8800048828125,24143240.0,247.4199981689453,249.25,246.72000122070312,248.97000122070312
143,71686208.0,263.75,278.0899963378906,263.0,71322520.0,277.1400146484375,286.44000244140625,269.3699951171875,64094968.0,277.3900146484375,281.2200012207031,271.8599853515625,255.94000244140625
